asiakas,tuote,kpl,hinta,pvm
1000024,2444,2,120.09,2020-07-26
1005342,6984,10,5.20,2021-09-04
1000025,1104,1,40.99,2020-07-13
1000022,112938,20,22.96,2021-09-24
1005009,9382,-1,20.30,2020-11-17
1000025,6593,21,20.87,2020-04-01
1007741,210571,0,169.40,2020-12-19
1000023,211162,2,12.73,2020-07-10
1004204,15125,2,118.35,2021-05-18
1007742,112990,4,48.50,2021-03-05
1000014,14976,2,216.97,2020-12-08
1007752,13410,3,266.04,2021-07-16
1004204,2903,1,18.38,2020-04-06
1000012,19921,10,1.86,2020-04-27
1006747,16685,1,14.75,2020-09-18
1000019,219678,1,24.99,2020-11-27
1000024,9485,12,48.83,2021-01-03
1000022,219638,5,34.99,2020-10-06
1007742,12799,1,10.81,2021-11-29
1005009,6140,1,71.65,2020-05-06
1000011,219728,2,18.05,2020-03-27
1000011,8402,9,46.88,2021-09-18
1007754,13101,1,16.88,2020-09-30
1000012,19545,30,1.65,2021-12-11
1000019,16766,12,24.30,2021-12-29
1007741,9617,3,12.58,2020-03-06
1003972,223520,1,225.23,2021-11-03
1006747,10865,1,38.20,2020-11-27
1000012,211107,4,27.66,2020-09-16
1005086,114604,2,79.49,2021-07-15
1000028,1341,2,61.47,2020-03-31
1000028,14807,2,94.66,2020-08-14
1007741,53120,1,28.11,2021-08-11
1000017,53332,2,12.25,2020-12-09
1000024,8161,22,40.69,2021-06-26
1000015,12708,2,13.93,2021-01-10
1000020,5114,3,46.64,2021-10-29
1000015,6359,3,65.14,2022-01-17
1007744,11054,1,35.23,2021-03-31
1000017,113238,2,89.46,2020-03-20
1007741,15832,5,118.05,2020-08-22
1005009,117026,1,53.43,2021-01-18
1000022,19670,20,10.39,2021-09-29
1000024,1136,18,57.87,2020-06-19
1004204,16709,7,22.28,2020-06-25
1007365,9382,1,20.30,2020-05-29
1003972,19641,3,10.21,2021-08-24
1005009,40693,1,10.27,2021-05-17
1000011,113159,1,189.71,2020-08-21
1000020,14060,2,74.90,2020-12-21
1007754,5611,1,153.52,2020-09-19
1000023,40816,2,14.20,2020-11-07
1007741,13538,6,245.75,2020-04-12
1008483,112927,4,25.11,2021-12-12
1006747,3653,6,13.03,2021-08-31
1006747,15475,1,99.34,2020-07-12
1000025,4365,6,52.10,2021-12-30
1000024,6449,20,9.04,2020-07-14
1000023,9252,2,45.89,2021-05-07
1000015,4613,2,115.08,2020-12-11
1000025,211375,3,16.46,2020-09-07
1000019,147227,2,74.06,2021-12-26
1000015,3768,7,9.22,2022-01-20
1007754,2526,4,23.27,2021-12-14
1000025,15890,19,12.25,2021-06-05
1004204,10926,3,18.41,2020-05-20
1000014,7645,5,28.17,2020-05-01
1000017,112864,1,21.80,2020-08-25
1000025,223518,1,878.41,2020-11-11
1000015,10634,2,24.02,2021-04-07
1000022,13507,2,98.17,2021-01-19
1007742,219436,1,826.72,2021-02-06
1000028,2217,7,8.56,2020-03-23
1000023,40867,5,15.77,2020-09-10
1007754,13180,5,13.84,2020-05-24
1000014,7619,20,11.47,2020-07-31
1007744,1132,1,36.07,2021-04-09
1007365,114692,34,5.62,2021-07-27
1007744,4772,2,55.47,2020-12-01
1000011,13056,1,28.59,2021-10-12
1007742,201842,2,17.96,2020-05-23
1000024,12416,2,86.85,2021-10-15
1007742,13326,1,257.73,2021-09-23
1003972,14682,2,103.73,2021-12-01
1000011,7159,1,29.49,2021-02-15
1007744,8622,1,49.58,2021-12-03
1007744,219660,2,36.76,2021-11-11
1007365,10927,2,25.95,2020-02-09
1007741,19591,8,74.33,2021-10-31
1003380,1148,2,32.85,2020-02-25
1000015,5971,2,70.27,2020-04-08
1006747,12070,3,23.15,2021-07-02
1007754,8567,2,22.97,2020-10-20
1004204,40643,1,14.20,2021-04-20
1007744,15840,2,24.57,2021-05-28
1000028,14181,2,180.97,2021-12-06
1000023,40648,1,28.59,2020-11-03
1007754,21319,1,10.39,2021-03-17
1000028,30319,5,66.28,2020-07-11
1000015,18112,4,16.88,2021-12-07
1000028,220322,6,8.17,2020-09-20
1000012,7637,15,19.28,2021-04-28
1007365,114574,1,44.81,2020-08-21
1007744,40449,5,9.28,2021-08-25
1007754,2900,-3,43.45,2021-09-19
1007743,5934,1,151.42,2021-01-08
1007754,7005,10,15.77,2020-12-15
1007741,123751,2,40.78,2021-08-28
1007754,205762,1,108.11,2020-06-19
1000017,6769,4,21.02,2021-12-09
1000012,147642,1,44.63,2021-05-26
1003972,173714,3,6.28,2020-12-17
1003380,222271,1,9.37,2021-09-05
1000017,19932,1,21.38,2020-08-26
1000020,40450,1,20.54,2020-03-09
1004204,4604,2,89.25,2021-07-08
1000024,12716,1,28.05,2021-11-24
1000015,15339,1,108.05,2020-06-20
1000028,17099,3,24.57,2020-02-19
1007365,10693,17,5.05,2020-04-07
1007754,13143,4,17.66,2020-03-09
1000023,5815,4,7.45,2021-09-06
1007742,16912,2,13.99,2021-03-18
1000025,3672,6,53.24,2020-06-24
1000012,1135,3,50.48,2021-07-02
1000028,16667,1,3.75,2021-10-03
1000011,8351,2,41.89,2020-10-26
1000014,9847,9,46.58,2021-08-07
1000014,12633,3,19.82,2020-12-10
1007742,1212,1,21.08,2021-04-04
1000015,16681,5,12.13,2021-08-01
1000025,12093,1,16.76,2020-07-31
1000017,40456,3,13.06,2020-07-06
1000012,12260,1,26.79,2020-10-24
1004204,16100,4,22.10,2020-11-23
1005009,10693,6,5.05,2020-05-02
1000022,16672,46,12.76,2020-12-10
1000022,7868,14,73.49,2020-03-05
1000025,12256,1,9.82,2020-03-11
1005086,4338,-2,43.00,2020-10-31
1007742,19889,10,10.57,2022-01-23
1000022,5762,5,240.46,2020-11-15
1000022,8288,9,43.67,2021-06-13
1000020,5864,1,143.40,2020-11-08
1000023,16990,1,15.08,2022-01-18
1000025,13185,1,19.97,2021-04-23
4000007,2245,1,10.15,2022-01-02
1000017,1919,2,15.98,2021-07-21
1000015,12383,6,110.18,2021-01-08
1000022,116363,2,46.43,2021-02-16
1007742,198150,1,23.36,2020-09-12
1007744,6254,2,40.66,2020-10-11
1003972,115628,2,49.25,2020-03-15
1000020,12248,1,25.35,2021-12-30
1000014,106378,4,13.78,2021-01-07
1005342,13114,3,15.38,2020-05-21
1000019,17173,1,85.56,2020-06-03
1000025,7018,4,77.60,2020-04-29
1000011,6356,1,36.46,2020-02-25
1001568,112958,2,52.73,2021-11-17
1007741,216862,1,51.44,2022-01-02
1000017,206719,-1,144.15,2021-11-06
1000022,12670,10,24.85,2020-08-26
1000028,3659,1,13.03,2020-09-04
1000011,14015,-1,225.08,2021-06-14
1000011,5613,3,24.87,2020-09-25
1000015,19905,300,0.66,2020-04-02
1000028,19965,80,3.72,2020-03-23
1000015,71258,1,60.30,2021-12-24
1000015,15978,2,36.76,2020-04-26
1000022,1574,1,197.96,2021-09-24
1000023,12805,1,12.79,2020-02-03
1000028,9311,12,36.46,2020-07-15
1000022,6791,10,59.13,2021-10-25
1007754,13518,1,225.08,2021-10-26
1000024,3057,9,18.17,2021-05-27
1005086,117805,6,69.55,2021-07-08
1005086,19806,4,44.24,2020-06-22
1007365,115589,10,5.02,2020-08-11
1000012,17140,13,18.77,2020-02-01
1007744,8888,4,28.98,2020-07-25
1000011,7633,5,17.45,2021-05-23
1000020,17223,1,12.97,2020-09-06
1000015,219734,1,32.37,2020-05-08
1000019,17209,2,13.69,2021-01-10
1000022,14952,2,75.20,2022-01-10
1004204,119675,10,3.99,2021-12-27
1001568,1116,1,57.60,2020-04-13
1000011,14147,2,130.00,2020-08-30
1000028,12235,2,127.60,2021-10-13
1000011,15747,5,139.40,2020-12-18
1008483,12584,2,14.17,2020-12-18
1007754,19207,1,833.36,2020-11-20
1007743,6256,5,39.16,2021-07-14
1004204,8648,2,65.71,2020-03-21
1007742,10971,4,26.46,2021-03-22
1004204,12714,1,19.01,2021-10-28
1000015,10661,1,37.06,2022-01-07
1000022,13098,6,15.38,2021-09-25
1000019,147213,2,39.40,2022-01-16
1000028,12044,8,17.39,2020-07-25
1000020,7620,17,13.27,2021-10-28
1000028,17197,1,70.60,2020-11-27
1000024,9184,2,87.54,2020-09-29
1000024,114986,5,7.21,2021-01-25
1003972,53055,3,24.36,2020-06-23
1000028,4563,1,25.98,2020-05-10
1005342,9515,-2,184.24,2020-04-26
1000020,194908,2,66.94,2020-12-22
1006747,4756,1,35.50,2020-05-05
1004204,211153,20,11.20,2020-08-05
1003380,10921,2,9.16,2020-04-17
1000022,17551,5,166.04,2021-04-21
1000023,13147,4,23.03,2020-07-20
1007744,2521,1,137.99,2021-07-14
1000023,11533,1,122.11,2021-08-10
1000012,9796,1,25.56,2021-05-29
1008483,12525,2,20.15,2021-04-24
1000011,7611,2,8.80,2021-09-10
1000022,114904,1,14.38,2020-10-25
1003972,19303,3,30.30,2020-11-02
1000022,9611,5,55.47,2020-03-18
1005086,8301,1,29.55,2020-02-08
1000023,6349,1,65.14,2020-04-17
1007741,12447,1,19.10,2020-03-10
1003972,16722,3,31.80,2021-05-11
1005086,5347,2,54.12,2020-05-20
1000023,5939,2,11.14,2021-07-16
1000022,17716,3,21.14,2020-11-06
1000011,205834,1,90.09,2021-05-28
1007752,6120,2,55.08,2020-04-08
1000011,5793,1,53.40,2020-07-23
1007742,222931,2,24.14,2021-07-03
1003380,5705,9,17.90,2021-09-05
1000012,110132,1,264.27,2020-06-18
1007742,3745,5,12.28,2020-12-28
1000011,10936,3,12.22,2020-03-01
1007365,222643,1,20.75,2021-10-10
1000019,16425,2,20.30,2020-03-30
1007741,5811,10,7.60,2021-09-21
1000019,17111,1,19.97,2021-04-16
1000022,206347,1,144.15,2020-04-06
1000024,15141,1,122.74,2020-04-10
1007365,13350,-1,210.79,2021-12-21
1000017,14162,2,100.09,2021-11-06
4000007,15254,2,113.79,2021-05-10
1003380,10924,4,14.60,2021-08-16
1000015,10966,1,15.38,2020-03-20
1000022,4778,4,97.48,2021-06-07
1003380,12179,1,17.57,2020-01-27
1003380,14305,2,126.88,2021-03-20
1007744,12165,1,15.47,2021-03-14
1000019,113351,40,100.78,2021-07-11
1000011,3776,23,11.53,2021-11-26
1007741,19668,40,17.84,2021-03-14
1005086,16823,2,23.09,2020-02-23
1000022,19684,2,124.57,2021-09-09
1000014,19553,100,3.81,2021-11-07
1000025,12940,129,12.79,2021-09-11
1000028,13240,8,19.22,2021-09-17
1000020,152540,2,17.78,2021-09-24
1000012,12783,1,103.04,2021-12-16
1000028,13340,1,143.61,2020-09-27
1000022,16611,2,324.33,2020-10-31
1000019,6606,14,20.87,2020-08-03
1000017,19556,10,2.04,2020-04-12
1000025,45391,3,16.16,2021-09-14
1000019,1262,1,56.61,2020-08-23
1000020,5179,1,162.17,2020-11-25
1007741,3592,1,10.54,2021-12-26
1005009,9283,1,160.19,2020-10-03
1000017,211158,47,6.49,2021-04-26
1000017,13595,7,153.11,2020-03-11
1000011,113616,2,3.18,2021-08-24
1000019,8562,4,27.90,2022-01-18
1000028,16118,4,15.17,2021-12-10
1000023,14693,4,125.08,2021-09-08
1000028,211143,29,4.08,2020-08-30
1007742,222549,2,28.35,2021-07-07
1000020,16819,1,6.25,2021-06-13
1003380,18456,1,313.31,2021-10-20
1000020,9309,5,119.25,2021-11-20
1000014,147273,1,52.85,2021-03-21
1000025,45541,5,26.76,2021-07-21
1000015,2308,2,79.76,2021-11-03
1000019,13188,72,8.54,2021-11-09
1000028,8001,2,130.00,2020-09-22
1000023,7852,4,69.01,2021-03-19
1000012,5589,1,65.50,2020-08-27
1006747,7358,1,32.85,2020-03-29
1000028,206109,-1,90.09,2020-11-17
4000007,14318,3,116.73,2021-06-11
1003380,17703,3,13.42,2020-05-23
1000023,9190,4,100.54,2021-08-09
1003972,12598,2,30.87,2020-07-23
1007744,9886,2,38.17,2021-09-22
1000022,16945,2,15.38,2020-03-01
1000019,110586,2,59.73,2021-08-29
1000015,195548,1,43.39,2020-10-07
1003972,110101,1,112.11,2021-08-01
1000025,5984,1,173.73,2020-09-12
1000022,7910,2,147.03,2020-08-10
1000022,17188,4,13.84,2020-12-25
1007744,16683,3,31.92,2020-06-06
1007365,4626,4,18.56,2020-09-24
1000020,114399,1,143.61,2020-09-27
1000015,210553,1,140.76,2020-12-16
1003972,16843,1,30.18,2020-12-12
1000011,6696,18,33.06,2021-08-17
1000015,207280,6,23.57,2020-06-17
1006747,8649,3,45.47,2021-08-22
1000020,15881,2,133.34,2020-11-30
1000011,5973,1,151.51,2020-12-17
1000017,10692,5,11.65,2021-07-02
1000011,13813,3,122.68,2021-08-12
1000024,2921,2,32.31,2021-11-11
1001568,18773,24,7.21,2021-03-03
1000012,7104,1,25.80,2020-04-11
1000025,8436,2,65.32,2020-03-11
1005342,4073,-1,24.57,2020-05-18
1000020,13347,1,81.38,2020-08-14
1000025,13059,1,27.63,2020-08-11
1000011,15343,1,78.44,2020-10-20
1000015,10811,1,24.05,2021-01-02
1000024,15241,1,122.29,2021-02-21
1007365,17058,4,17.57,2020-11-05
1000023,2716,1,144.87,2021-02-20
1000014,16891,2,15.77,2020-01-30
1005009,16928,3,15.08,2020-04-19
1000017,16791,2,19.97,2020-01-28
1000022,110948,1,131.12,2020-05-14
1000014,117021,6,18.05,2021-02-10
1000011,112943,10,32.80,2020-10-23
1000019,7455,100,0.39,2020-05-21
1000011,4424,4,49.85,2020-06-26
1000022,210659,2,103.52,2020-11-03
1000011,16872,5,116.04,2021-10-16
1000015,195610,10,27.03,2021-10-10
1007744,219714,1,25.08,2020-06-05
1006747,10677,1,18.38,2020-03-01
1000020,19623,2,51.92,2020-10-13
1000022,14240,2,111.96,2021-04-09
1007754,7066,-1,35.02,2021-07-20
1000023,110185,1,224.87,2020-03-22
1000024,16995,-2,13.06,2021-01-26
1004204,1144,1,27.75,2021-09-05
1000011,13366,3,104.15,2020-06-01
1007754,16781,1,18.23,2021-05-10
1007741,2531,1,28.29,2021-06-06
1000024,12299,2,9.73,2020-09-07
1000019,5966,2,87.90,2021-08-30
1003380,15725,2,96.46,2020-07-27
1000020,211086,2,26.76,2021-08-15
1008483,11129,1,8.83,2021-06-07
1000028,7966,1,110.99,2021-05-16
1000011,1214,1,29.46,2020-05-05
1000011,13148,6,7.15,2020-12-27
1007741,215931,1,150.64,2021-07-24
1000015,10545,1,12.79,2021-07-16
1007742,73506,1,72.10,2020-02-03
1007754,16749,1,66.19,2020-11-10
1000028,111088,1,50.72,2020-03-03
1000024,1858,4,12.67,2020-04-17
1007742,8311,1,72.64,2021-12-29
1000015,1084,0,33.90,2021-05-21
1000012,1590,2,50.48,2020-02-13
1004204,210646,1,135.68,2020-04-23
1000019,195619,1,21.89,2020-10-06
1000028,2563,1,505.45,2020-12-14
1006747,40454,15,16.19,2021-12-31
1007365,13539,1,145.50,2021-11-05
1000012,113350,6,113.32,2020-08-20
1000022,18178,15,36.88,2020-05-09
1000014,15107,2,141.57,2021-04-22
1000022,16932,2,19.25,2021-07-14
1008483,13964,1,129.67,2020-11-11
1000025,13525,5,127.46,2021-12-02
1005086,40462,1,10.99,2021-11-27
4000007,147010,1,26.76,2020-05-21
1005086,15909,2,26.70,2021-02-21
1007741,40903,5,17.87,2021-07-26
1005342,15427,2,88.53,2022-01-18
1005086,5653,1,309.20,2020-11-25
1000028,206202,-1,72.07,2020-08-31
1005009,16785,1,22.43,2020-07-19
1006747,9584,2,54.54,2020-07-10
1000022,13052,11,13.60,2020-02-18
1000020,211155,13,8.83,2020-03-08
1005342,16660,3,31.89,2021-01-27
1000017,110158,1,233.82,2020-06-17
1005086,111093,12,10.69,2020-12-18
1000017,17122,1,31.08,2021-01-12
1000012,114254,4,130.30,2020-06-27
1000014,147321,1,42.91,2020-04-06
1004204,12732,5,23.06,2021-09-30
1007743,16658,1,12.28,2021-08-12
1000022,2875,21,19.07,2020-02-19
1000022,17222,2,32.01,2021-12-04
1007742,6129,1,59.52,2021-03-17
1007365,13558,1,207.33,2021-10-30
1000022,9352,4,98.38,2020-04-19
1000028,30409,3,9.28,2020-06-26
1000012,13490,1,56.52,2021-06-16
1000014,12249,1,116.16,2021-10-16
1007744,13550,2,83.82,2020-06-20
1000011,12228,1,119.79,2020-02-17
1007741,210639,1,300.31,2020-09-12
1000014,210521,1,203.28,2020-06-26
1000019,205752,0,108.11,2021-09-04
1000028,3681,2,122.71,2020-08-02
1007741,3070,9,24.05,2021-03-28
1007744,16674,5,8.89,2021-10-31
1003380,219660,12,36.76,2021-04-15
1007744,1148,1,32.85,2021-01-24
1000019,13252,3,8.29,2020-11-29
1000019,14762,2,115.38,2020-10-08
1005342,16682,4,11.68,2022-01-23
1000014,6389,10,26.46,2021-04-05
1000028,17177,1,13.93,2021-06-16
1003380,1132,1,36.07,2021-12-26
1004204,2195,1,35.44,2020-08-13
1004204,113617,15,3.00,2021-01-25
1000025,12368,21,36.71,2021-10-30
1000019,110126,1,160.13,2021-05-03
1000025,12882,21,9.85,2020-03-30
1007365,16785,3,22.43,2020-08-04
1007754,13140,2,21.14,2021-02-24
1007742,17740,1,28.44,2020-04-08
1007742,5943,2,131.72,2020-11-07
1007754,17230,1,13.63,2020-10-03
1007754,13112,2,23.81,2021-10-10
1000025,211125,1,14.75,2021-01-16
1000011,13517,2,251.36,2020-02-03
1000023,9360,2,50.00,2021-05-02
1004204,73539,1,58.53,2021-03-29
1000022,16663,6,2.61,2021-07-29
1000023,12185,10,15.05,2021-09-30
1000014,9572,1,37.96,2021-03-15
1007365,19537,20,0.75,2020-10-13
1004204,10604,1,13.00,2021-11-15
1007742,13153,2,7.66,2021-01-02
1007742,8736,2,45.92,2020-08-29
1007743,16780,2,31.47,2021-06-08
1003972,113673,1,5.77,2021-09-07
1000014,6240,5,37.39,2021-03-14
1000022,110996,3,218.26,2021-05-09
1000017,147762,3,48.80,2021-09-19
1000021,18765,16,42.28,2020-09-06
1000025,12463,7,31.79,2021-12-26
1000022,16792,26,19.43,2020-03-28
1005009,19537,50,0.75,2021-06-01
1000024,7479,1,24.81,2021-12-05
1005342,12734,2,28.80,2021-05-16
1000020,106364,1,23.54,2020-12-26
1007741,40902,5,14.35,2020-12-01
1007741,216055,1,187.39,2020-06-18
1000023,10708,1,71.53,2021-06-15
1000019,17218,14,36.16,2021-08-26
1007741,205372,0,180.19,2021-11-23
1006747,216079,1,150.64,2020-11-24
1005009,16017,-2,7.63,2021-07-29
1000015,210648,1,195.77,2021-02-08
1000025,111341,2,36.70,2020-12-10
1000022,5173,2,77.45,2021-04-06
1000015,16943,7,52.31,2021-10-31
1007754,12053,1,20.69,2020-02-19
1007365,14140,0,153.40,2021-11-09
1003380,9911,1,115.29,2020-09-07
1000020,7797,1,179.10,2021-01-01
1007744,6974,21,7.84,2020-03-08
1000012,12929,2,88.53,2020-05-04
1000019,53117,2,20.66,2020-02-07
1004204,13522,5,183.93,2020-10-31
1000011,15596,8,139.91,2021-11-20
1003972,13779,-1,40.63,2022-01-18
1000017,4735,1,34.27,2021-01-14
1000011,1933,1,23.78,2020-03-18
1007365,206720,1,144.15,2021-05-12
1007365,16725,10,30.48,2021-03-19
1007741,2214,1,15.56,2021-09-13
1000024,2222,1,18.59,2021-08-06
1000012,34781,-1,180.58,2021-08-12
1000023,8334,3,54.00,2021-03-04
1000028,110088,-72,134.30,2021-06-01
1000020,16897,1,21.17,2020-06-23
1000022,14935,2,85.05,2021-05-10
1000024,206220,1,90.09,2020-11-03
1005342,13195,9,26.49,2020-09-07
1000015,5769,1,343.40,2020-05-21
1006747,40429,2,11.80,2021-02-14
1000011,16953,2,16.85,2021-02-03
1000028,5656,1,231.90,2020-02-06
1000020,4730,1,57.78,2020-05-08
1007742,9824,7,47.12,2020-08-18
1000019,19642,2,19.25,2021-04-27
1003380,16116,3,14.66,2020-11-06
1000022,16970,1,102.47,2020-11-06
1006747,1124,1,27.45,2021-01-30
1000011,7579,1,15.23,2021-08-13
1000012,9739,5,26.37,2021-10-17
1003972,13132,1,17.66,2020-10-07
1006747,9635,1,115.29,2020-12-16
1008483,19816,2,119.52,2021-11-08
1007742,3548,1,16.97,2021-09-09
1000028,12423,7,14.81,2021-09-08
1008483,12901,3,9.58,2021-05-27
1000014,1675,1,27.63,2021-09-20
1007742,10716,1,44.69,2021-06-14
1000011,110961,1,123.70,2021-01-29
1000015,147529,5,44.84,2020-05-27
1000019,1397,2,59.52,2021-08-28
1005086,10665,4,17.42,2021-11-23
1005009,16725,3,30.57,2020-07-25
1004204,13053,1,25.47,2021-09-25
1007744,4907,-1,269.32,2020-01-29
1003380,1573,6,73.70,2020-03-03
1000023,14080,2,199.59,2020-11-04
1006747,5294,1,216.22,2021-03-17
1003380,16683,8,31.71,2021-08-28
1000020,13733,2,47.24,2021-12-18
1007742,8435,1,69.04,2021-04-06
1000028,17226,4,16.70,2021-11-19
1000011,17112,1,14.75,2021-05-07
1000015,17251,1,21.56,2021-05-15
1007365,17145,-1,16.88,2021-08-04
1000019,8722,3,16.22,2020-11-22
1007742,8772,2,39.58,2021-09-21
1000025,1733,10,24.36,2021-06-13
1000011,11941,1,13.00,2021-06-12
1000017,110568,2,52.19,2020-11-09
1000015,8422,1,38.05,2020-02-22
1000028,20974,4,15.38,2021-05-23
1007365,206291,1,90.09,2021-08-12
1007744,17703,3,13.42,2021-02-26
1000017,9821,1,50.48,2021-10-12
1000028,5268,10,21.77,2020-10-04
1007754,173431,2,7.75,2020-12-19
1000019,118658,2,63.79,2020-04-27
1007742,8969,2,18.89,2021-06-18
1007754,16874,3,52.31,2020-10-18
1000028,10819,7,37.72,2020-09-02
1000011,15240,6,118.20,2020-11-15
1000017,7705,3,58.47,2021-03-16
1005009,17944,5,75.62,2020-08-05
1000017,112861,1,25.59,2021-05-10
1007365,16537,1,275.20,2020-03-01
1000028,12878,1,10.00,2021-04-30
1000022,114696,2,162.41,2020-08-07
1000017,1334,1,105.71,2020-07-22
1000017,5398,3,16.19,2020-08-31
1000011,19920,70,1.59,2021-09-15
1005086,19923,40,0.63,2020-05-11
1007741,211092,2,14.38,2020-02-16
1000011,112913,20,14.29,2021-10-15
1000015,11809,1,184.36,2021-07-09
1000028,19288,2,29.07,2021-08-13
1007743,16665,3,24.99,2021-10-22
1005342,13767,-1,56.07,2021-01-29
1000028,73556,3,28.68,2020-06-21
1005009,7635,10,22.85,2022-01-21
1004204,16985,1,14.75,2020-07-18
1000028,9368,1,126.19,2021-06-05
1000015,205761,1,90.09,2020-08-22
1007744,12179,2,17.57,2020-11-24
1003380,12165,3,15.61,2020-04-11
1000022,14392,4,78.29,2020-06-16
1000019,71029,1,30.57,2020-06-24
1000022,12635,5,22.10,2020-03-03
1007741,6597,4,20.87,2020-12-11
1000019,30451,14,16.19,2020-09-19
1005342,13111,3,21.50,2021-05-10
1000011,5539,1,16.19,2021-02-17
1007754,2173,1,12.46,2021-11-05
1007744,10924,1,14.60,2020-01-27
1006747,7609,9,8.02,2021-10-19
1004204,6670,12,20.87,2021-02-01
1007744,14709,2,107.06,2021-01-03
1000022,2268,1,17.03,2021-04-08
1000025,45426,1,14.35,2021-03-17
1000015,4117,6,32.67,2020-06-18
1005342,5979,4,66.85,2021-08-07
1000028,10791,7,8.14,2020-11-29
1007754,16908,2,24.96,2021-04-11
1000020,19300,1,23.75,2021-08-27
1000011,71013,1,71.35,2020-04-02
1007742,19640,5,10.00,2021-09-29
1000015,15826,1,101.14,2021-08-02
1000028,4780,1,28.44,2022-01-17
1000022,7879,20,47.60,2020-07-15
1000014,19515,1,144.15,2021-01-05
1007744,5705,10,17.90,2020-03-11
1007365,15350,2,103.04,2021-02-22
1000022,11474,1,106.58,2021-09-24
1000017,40416,3,11.65,2020-05-16
1000014,206561,0,108.11,2020-03-09
1000014,10541,1,10.15,2022-01-24
1007742,45303,1,10.69,2021-05-02
1003972,15374,1,135.98,2021-10-19
1000028,13279,2,81.44,2020-07-18
1000028,53323,3,15.89,2020-12-21
1000019,12741,16,25.25,2022-01-20
1000028,16689,2,10.09,2020-06-28
1000012,113872,1,314.87,2020-12-14
1006747,5036,5,22.37,2020-08-23
1000023,5115,25,26.40,2021-12-08
1000025,18809,11,1413.23,2021-04-19
1000011,16518,1,256.01,2020-02-07
1000014,1394,5,55.50,2021-01-26
1005342,4120,-1,34.45,2021-01-27
1000017,112855,2,28.35,2021-12-09
1000019,71479,1,63.31,2021-08-24
1000015,5053,2,188.86,2021-06-20
1007365,14468,2,90.93,2020-05-19
1000015,19603,4,19.22,2020-08-21
1007741,12819,3,13.03,2020-10-13
1003380,2521,2,137.99,2021-09-03
1000023,16032,1,10.39,2020-12-17
1000019,4687,3,32.16,2020-10-06
1007741,210644,6,67.84,2021-01-24
4000007,12266,1,28.89,2021-05-31
1005009,117806,2,37.69,2022-01-09
1000023,211082,2,19.58,2020-05-26
1007742,222439,1,9.55,2021-10-16
1007744,10921,2,9.16,2021-02-10
1007754,16679,7,21.50,2021-09-05
1005009,18593,-1,35.92,2021-09-01
1006747,5778,1,47.60,2020-09-30
1000011,206303,1,144.15,2021-04-28
1000020,17040,2,11.80,2020-10-28
1000012,4461,0,32.97,2021-07-23
1000020,13118,3,10.75,2021-05-01
1000023,19826,2,91.02,2021-12-29
1007744,8741,4,34.09,2020-04-25
1006747,5502,1,59.52,2020-06-29
1007741,173656,6,3.72,2021-11-30
1007741,12844,3,28.33,2020-06-02
1000023,19824,2,110.09,2020-12-21
1007365,211059,1,16.82,2021-07-13
1005086,1413,28,8.29,2020-03-24
1001568,40673,1,15.20,2020-03-01
1000020,202194,1,181.18,2021-03-05
1000019,16710,6,25.62,2020-04-29
1000022,17697,65,19.79,2021-12-18
1007742,12263,1,139.37,2020-03-31
1000025,12271,1,9.25,2020-11-01
1000025,16656,3,21.23,2021-07-03
1000019,9265,2,61.38,2021-10-12
1000025,1227,1,40.99,2020-08-10
1005086,17046,1,12.64,2021-09-19
1000020,13130,6,20.06,2021-01-13
1000020,110975,2,263.43,2021-08-25
1005342,17039,3,21.86,2021-07-13
1000012,19831,10,3.33,2021-11-05
1000022,6734,26,65.14,2021-06-29
1007752,12717,1,11.77,2021-11-16
1000020,13139,3,23.42,2020-10-17
1000024,21302,2,8.77,2020-03-27
1000012,2737,1,145.59,2020-04-13
1005009,111253,16,42.04,2020-07-22
1000025,19913,16,79.58,2020-03-23
