tuote,koodi,tuoteryhma
1701,0245984382222,5210
32912,0983755229603,5340
32924,0988152247603,5340
32925,0984108366603,5340
32926,0985634377603,5340
32950,0982419079603,5340
32951,098847450603,5340
223513,LAW531962412R,8240
92356,2423715022206,40015
19726,0243101943223,5210
24226,0246854873223,5210
24227,0243539691223,5210
24228,024678510223,5210
24229,0247477603223,5210
24230,0243406952223,5210
32953,0989554574603,5340
105358,0985812262603,5340
223043,8346437130123,3130
223044,8419910858037,3130
24242,0245698544223,5210
92357,2423210540209,40015
92358,2423226210209,40015
106825,2425635562212,40015
6974,0247791621223,5210
24260,0245002502223,5210
32330,0988653107602,5450
24262,0248865711223,5210
51922,0122503453046,5340
51924,0122432308046,5340
51925,0127196220046,5340
51926,0124084971046,5340
24264,0241990261223,5210
24265,0246849006223,5210
223045,8218426994030,3130
223617,SS11379693080,5055
24309,0243811227224,5210
223046,8501592622079,3130
223047,8504269929116,3130
1700,0245694558223,5210
24282,0245181571223,5210
1655,0249358989223,5210
24289,024554125223,5210
223048,6616901006041,3130
223049,6612290178020,3130
56222,9437811874261,40019
24292,0244017478224,5210
24294,0248588430224,5210
72598,0986840876647,4030
24301,0248583090224,5210
24304,0243770241224,5210
24305,024538215224,5210
24306,0247756832224,5210
24307,0243201759224,5210
24308,024917724224,5210
24310,0247064647224,5210
9861,0242915995224,5210
15841,JBJ1471612308,1130
24319,0244344901224,5210
24320,0244056707224,5210
24331,0243324890224,5210
24332,0249825286224,5210
24333,0243182239224,5210
24335,0244413682224,5210
24336,0248657633224,5210
24337,0246463344224,5210
223050,810961808025,3130
24338,0249450207224,5210
24342,0248361960225,5210
24352,0247150746226,5210
24353,0244351838226,5210
56252,9432098100261,40019
24355,024246259231,5210
24762,0306693595560,40009
24764,0302198482560,40009
24364,0252730462000,5230
24365,0258698744000,5230
223051,810934243028,3130
223052,2452634208105,3120
12952,CA16085979024,2315
7151,0247944556224,5210
2774,0246617796224,5210
13177,PH56017675126,2335
6890,0247435684225,5210
24340,0243608014225,5210
24356,0242492215232,5210
24429,0256101335020,5230
7038,0248324464232,5210
6993,024384925234,5210
24768,0305181143600,40009
89432,2308016231532,40009
23079,F012904995400,40009
24406,0251456828020,5230
6389,0255345995020,5230
6545,0255087974020,5230
24424,0257190659020,5230
24425,0259132055020,5230
24426,0253202771020,5230
24427,0256524689020,5230
231897,7323871405717,2515
24437,0253132314040,5230
231465,TC11417935291,1145
223053,2454278948119,3120
42749,1688346461448,8040
51155,0003718737110,5450
42825,1684387123450,8040
51160,0001755997110,5450
23080,F015892804400,40009
51207,0007385175110,5450
51208,0002728173110,5450
51209,0003921957110,5450
51210,000976744110,5450
5235,F00657997E26,5010
5458,F002625724E26,5010
5193,F005933301E26,5010
23001,F006912387E26,5010
5503,F005287808HL0,5010
23011,F008039270HL0,5010
23012,F00931749HL0,5010
23013,F002571450HL0,5010
23014,F006473202HL0,5010
62071,0258177477800,5010
62073,0252878716800,5010
62136,0254616786800,5010
23015,F003674923HL0,5010
23016,F004152214HL0,5010
23018,F002523787HL0,5010
23019,F009636324HL0,5010
23020,F00797025HL0,5010
62137,0253615963800,5010
62138,0251126844800,5010
62139,0252870064800,5010
62141,0252047352800,5010
62142,0254371913800,5010
23021,F009229148HL0,5010
19251,F005132231HL0,5010
51211,000441673110,5450
51255,0001499623110,5450
51256,0005471800110,5450
51257,0009621333110,5450
51259,0004764291110,5450
51261,0004188898110,5450
51262,0001598811110,5450
51264,0007076976110,5450
51265,0005704129110,5450
51266,000105455110,5450
51267,0004795941110,5450
51268,0004084161110,5450
51270,0003991815110,5450
51271,0006264928110,5450
51272,0002376205110,5450
51273,0002050173110,5450
51274,0009593946110,5450
51275,0005764132110,5450
62299,0258530470801,5010
62300,0256698800801,5010
51277,0006580585110,5450
51278,0001663715110,5450
51279,0009950102110,5450
51281,0001960823110,5450
51282,0009157504110,5450
51289,000344209110,5450
5033,000162518110,5450
51295,0001413699110,5450
51296,0009813222110,5450
51297,0001934020110,5450
51300,0009495621110,5450
51301,0002368943110,5450
51302,0005621429110,5450
51303,000255344110,5450
51304,0003830266110,5450
51305,0006160598110,5450
51306,0006791937110,5450
51307,0007130867110,5450
51308,0005369315110,5450
51309,0005896689110,5450
51310,0006689231111,5450
106826,2428975251212,40015
51313,0009237143111,5450
51314,0004047952111,5450
51315,0002129544111,5450
51317,0008151646111,5450
51331,0002045038111,5450
51345,0004821090111,5450
51346,0009999031111,5450
51354,0008552339111,5450
51355,000868045111,5450
51360,0004760274111,5450
51361,0002562097111,5450
51362,0007867398111,5450
51363,0001160473111,5450
3558,CA32809619688,2315
9539,0001486581111,5450
51364,0006795761111,5450
51368,0009805013111,5450
51370,0002926408111,5450
51371,0005118946111,5450
51372,0004445563111,5450
51373,0009089898111,5450
51374,0006941509111,5450
51375,0006196593111,5450
51376,0005936879111,5450
51377,000316767111,5450
51378,0007807621111,5450
51379,0007566092111,5450
51380,0001989037111,5450
51381,0002867006111,5450
51382,0007651814112,5450
51383,0001946768112,5450
51384,0005430919112,5450
51386,0008835874112,5450
51387,0006556797112,5450
51399,0001981309112,5450
51400,0008157345112,5450
51401,0002252236112,5450
51402,0006041887112,5450
56521,9438172661261,40019
51403,0006264813112,5450
51404,0009939399112,5450
51418,0001512900112,5450
51419,0002524560112,5450
51435,0005789298112,5450
51436,0002272354112,5450
19723,0005119086112,5450
51437,0003267954112,5450
92371,2426647048212,40015
92372,2422513219212,40015
92373,242520269212,40015
92375,2422734830213,40015
92376,2425712471213,40015
51473,0003655659121,5450
51475,0003960152121,5450
51476,0003783424121,5450
92378,2429277574213,40015
110072,1699407226287,8040
51483,0008100215121,5450
92380,2426014571219,40015
51486,000903422121,5450
51493,0008244424121,5450
51494,0001536841121,5450
51495,0007959322121,5450
51496,0008530587121,5450
51497,0005578051121,5450
51499,0004452743121,5450
51500,0005355521121,5450
51501,0007953499121,5450
51502,0002686882121,5450
51505,0009999031121,5450
51507,0004239628121,5450
92381,2421830292219,40015
51509,0002967898121,5450
51510,0008729135121,5450
51511,0004814758121,5450
51512,000398697121,5450
51513,0006494259121,5450
92382,2425579700219,40015
51544,0002653030123,5450
51545,0003259484123,5450
104143,0005182544123,5450
51550,0002791544123,5450
51551,0005767414123,5450
51563,0009887931123,5450
51567,0009894083123,5450
51568,0008967739123,5450
51570,0003244270123,5450
51571,0009013091123,5450
51573,0005988794123,5450
51574,0001100850123,5450
51575,0003693547124,5450
51577,0006948892124,5450
51578,0008076332126,5450
51579,0004691288126,5450
19769,0007702302126,5450
51580,0008842424126,5450
51582,0003740892126,5450
109520,0001943894126,5450
109519,0003642149126,5450
51583,0007259101126,5450
51584,0006427083126,5450
51585,0001841344126,5450
51587,0006301298126,5450
51588,0006900725126,5450
51589,0006950799126,5450
51590,0005738324126,5450
51591,0008510337131,5450
51592,0003428678131,5450
51593,0008093442131,5450
51594,0001859727131,5450
51596,0008394073131,5450
51597,0009247026131,5450
51598,0004248685131,5450
51599,0008326301131,5450
51613,0005097055133,5450
51615,0009681674133,5450
51616,0004383453133,5450
51617,0003875402133,5450
51618,0005317119133,5450
51619,0006227789134,5450
51620,0004302780134,5450
51627,0002699233136,5450
51628,0008113154136,5450
51629,0007658070136,5450
51630,000652649136,5450
51631,000606325136,5450
51633,0009872885136,5450
51634,0007203740136,5450
51637,0007312416136,5450
51638,0002197477136,5450
51639,000981059136,5450
51640,0007990384136,5450
51641,0004281922136,5450
51642,0009390318136,5450
51643,0009221471136,5450
92383,2422215082219,40015
33726,0988226904643,40019
42138,1687663184338,8040
106203,1696037670230,8040
106204,1697004149230,8040
106205,1692285452230,8040
106206,1698336850230,8040
106207,1691882730230,8040
33770,098837988643,40019
33771,0984239407643,40019
106368,1989370559743,2340
92385,2427580747230,40015
106370,1985247890743,2340
106371,1986805832743,2340
222992,TCK308742146V,2040
223054,245599081113,3120
223058,2452419161104,3120
105410,0983083797643,40019
105421,0984997689643,40019
105422,0989653931643,40019
223055,245890180126,3120
69879,098596611642,4040
223059,2502192026226,3120
223060,2505591378208,3120
223061,8411199655044,3130
223062,2457601726007,3120
223063,2455883355002,3120
223064,250263916026,3120
223065,2503635844134,3120
223066,8996273548089,3130
92387,2424959230230,40015
92388,2421296810230,40015
223089,MOT2235250OX ,22250
223090,MOT6156869OX ,22250
223515,TRE3777370SPA,22132
92389,2429263257230,40015
92390,2429882367230,40015
92391,2425418305230,40015
92400,242165327230,40015
92401,2421141820230,40015
92405,2424965311300,40015
15856,6112833063716,4042
32345,0988126476602,5450
56790,9438483683261,40019
10927,CA59759095279,2315
71577,0981131608646,4040
135141,1781646002996,1250
223699,013266499056,2215
223700,JM59141054071,2215
223701,RC13646759364,2215
223702,JM59601379235,2215
223704,0118086775056,2215
223705,JM74425722102,2215
19325,AD29960961195,22182
106993,270227657052,40013
92406,2425928083300,40015
92408,2425733660300,40015
92409,2429056180300,40015
92412,2426009195300,40015
92413,2422721121300,40015
92415,2429226314300,40015
92416,2428067706300,40015
92417,2425658247300,40015
92418,2421445203300,40015
19382,2005227809PN6,22197
15870,6139470842105,4042
15871,6137084490106,4042
15872,6139477203107,4042
33423,0987577980604,5340
53317,F02453835640,2355
53318,F02475333640,2355
92421,2424264615300,40015
92422,2424989749300,40015
92423,2428574727300,40015
19383,20P8710026N60,22197
19384,25P9367193N60,22197
18872,AD16115260105,22231
92424,2426016244300,40015
18875,AD18221294105,22231
19381,2002754126PN2,22197
114158,AKK3347798UHA,20595
92425,2423422564300,40015
92426,2425798198300,40015
92427,2422923306300,40015
92428,2423857728300,40015
113425,6904822149320,23094
92429,2423260818300,40015
225378,JAR8965015655,1140
211094,C145472383177,2315
25547,0408991855046,40018
25548,0402090253046,40018
25550,0406341230046,40018
25551,0407545793046,40018
25552,0409005271046,40018
32954,0981179750603,5340
32387,0989846685602,5450
71543,0982315443646,4040
211903,1985955760747,4070
19323,AD2210355145,22242
19324,AD23407987145,22242
19329,AD24238010295,22242
18708,AD23333987295,22242
15918,6138190012206,4042
25554,0405140968046,40018
25555,0406630826060,40018
211904,1981018302747,4070
19321,AD1586498500,22250
18713,AD46722051444,22250
25556,0408231362060,40018
25557,0403930409060,40018
18714,BC5107162800A,22231
25558,0408867311060,40018
25559,0409810491060,40018
114940,MOT7808727OX ,22197
113374,6026704872201,22250
113682,MOT1111701OX ,22235
220354,2118374713300,22559
220355,YT116014672AB,22559
220356,YT157120632BB,22559
220357,YIX76699230L,22559
220358,YTX71106024LB,22559
220359,YTX1058355LB,22559
220360,YTX15302797AB,22559
220353,YT74989983BBS,22559
220361,YTX25331277LB,22559
220362,YTX39652069BS,22559
220363,YTX90347312B,22559
220364,YTX675063114B,22559
220365,YTX841872514A,22559
220366,YTX921409214A,22559
220367,YTX128084215L,22559
220368,YTX690403416B,22559
220369,YTX897538916B,22559
220370,YTX400154020H,22559
220371,2115949977300,22559
220372,YTX148804820H,22559
220373,YTX342818724H,22559
220375,YTZ427903310S,22559
220376,YTZ944105612S,22559
220377,YTZ294486214S,22559
220378,2119267064300,22559
19322,AD2460369005,22235
18724,AD17262485402,22182
19330,AD13681422100,22231
19327,AD16975805101,22235
18723,AD19189369101,22235
18710,AD2356589375,22242
19320,AD16750800201,22231
18709,AD29325174375,22242
231384,X459616461W/B,4630
231387,X551839646W/B,4630
231388,X607524228W/B,4630
231389,X656192643W/B,4630
231395,1044301678529,2200
71492,098354131646,4040
25560,0408840665060,40018
113377,6089014748039,22242
113567,6086953087200,22243
71554,098748265646,4040
223094,7203862243236,1510
223098,4015325163310,1110
223099,4004912174626,1145
223100,4002886295627,1145
225614,CUK1923894262,2340
213457,129141615556X,5710
25561,0408934424060,40018
223580,1121344925569,22481
223574,WA65053286632,2310
223577,1124455684570,22481
223575,112992030569,22481
223576,WA65293938212,2310
223579,1124534024570,22481
223578,1122757525569,22481
223581,1127659838570,22481
223583,1124596417569,22481
223582,WA62959807430,2310
223584,1123588627569,22481
225613,C269384583014,2315
223587,MW613022784/1,2335
223004,1284286749793,22411
223005,2311937106300,2760
223006,MCB5200598816,4040
223007,MIN5680756BAR,22338
223008,52S5258478B99,22785
223092,OAP916474710,2035
184466,7155778935555,2340
34063,0986288561644,40018
223078,F017901684510,22793
223077,F01885576510,22793
223096,3163257048050,1160
223101,874562754370,2340
25563,040438793060,40018
25564,0405999729060,40018
25562,0404003938060,40018
225379,JTS2433527755,1145
223104,7243405725315,1250
211067,C149888413176,2315
224672,C255257419128,2315
51645,0005212518136,5450
9120,0269598929500,5005
51646,0004195018136,5450
51649,0004142438136,5450
51650,0003390307136,5450
51661,0005556518136,5450
92431,2424169162300,40015
51662,000134521136,5450
51664,0008555406136,5450
92432,2428586422300,40015
92433,2421445989300,40015
60442,0203973162411,4025
60443,0201550067411,4025
92434,2429945537300,40015
60608,0201448333411,4025
60617,0206203453411,4025
60618,0201783635411,4025
60643,0207669643411,4025
92435,2427022741300,40015
92436,2423500309300,40015
9201,0267527211500,5005
25597,0404484797084,40018
25595,0408039582084,40018
25565,0406678099060,40018
25566,040165997064,40018
25567,0408801655064,40018
25568,0407398437064,40018
25569,0402893337064,40018
25570,0403892244064,40018
25571,0409607562064,40018
25573,040505118064,40018
25574,0401290857064,40018
25575,0406077275064,40018
25576,0402121338064,40018
25577,04071620067,40018
25578,0402595032067,40018
25579,0406649789083,40018
25580,0404518544083,40018
25581,0408585263083,40018
25582,0408693801084,40018
25584,0402309463084,40018
25585,0404391555084,40018
25586,0403316553084,40018
25587,0402141767084,40018
25588,0405025491084,40018
25590,0403375644084,40018
25591,0403586993084,40018
25592,0407783136084,40018
25594,0409273248084,40018
73357,0988377297648,4025
93421,2428554015701,40015
211905,1984007302747,4070
60670,0206489312411,4025
4923,0261346232500,5005
8059,0266228821500,5005
25596,0409757638084,40018
27609,0982586477647,4030
27610,0986366288647,4030
106400,1981764966743,2340
106401,1989982685743,2340
33255,0985024933604,5340
92437,2422818191300,40015
32536,098795180603,5340
32537,0982732893603,5340
32538,0981786974603,5340
32540,098539627603,5340
32542,0986969926603,5340
32543,0982535108603,5340
32545,0989676734603,5340
32547,0985938610603,5340
33135,0986413326604,5340
33136,0984689893604,5340
23893,0203384084490,4055
92438,2428336658300,40015
92445,2423030302305,40015
92450,2426217230305,40015
92451,2425188461305,40015
92452,242864779305,40015
92453,2425234354305,40015
92454,2424080139305,40015
92455,2426859178305,40015
92457,2421048743305,40015
92458,2421292420305,40015
92460,2428417602305,40015
92461,2426205707305,40015
92462,2422897564305,40015
92463,2426258139305,40015
92465,2425624548305,40015
92466,2426271722305,40015
33137,0983905303604,5340
92467,2422872635305,40015
92468,242399386305,40015
92469,2428912117305,40015
92470,2425970421305,40015
92472,2428141755306,40015
92494,2424161403310,40015
92496,2425544552310,40015
