tuote,saldo
11836,1
114424,1
210763,1
203259,1
114795,1
114371,1
113405,1
114956,1
210988,1
114723,1
117802,1
114962,1
115638,1
114720,1
205857,1
191248,1
115202,1
205740,1
202088,1
115216,1
169201,1
115632,1
173096,1
191548,1
210418,1
115846,1
4077,1
173728,1
173077,1
114722,1
173653,1
19205,1
210983,1
14607,1
114969,1
19207,1
18367,1
173114,1
115635,1
115653,1
210415,1
9357,1
210419,1
115637,1
209911,1
201390,1
114796,1
63843,1
2610,1
114989,1
147544,1
117394,1
173124,1
115053,1
5086,1
3038,1
6840,1
1004,1
18390,1
5675,1
5512,1
205869,1
113245,1
114718,1
172907,1
7132,1
3009,1
4004,1
140175,1
19221,1
110474,1
182092,1
194457,1
169693,1
6956,1
5610,1
202553,1
160329,1
6678,1
219773,1
172904,1
216056,1
137555,1
205170,1
19267,1
219706,1
211598,1
224124,1
53361,1
206298,1
118030,1
216055,1
215927,1
210560,1
223887,1
11529,1
210553,1
114426,1
211041,1
116634,1
205152,1
148938,1
210581,1
32074,1
6353,1
116845,1
4087,1
5332,1
180017,1
223234,1
8932,1
205777,1
216118,1
163315,1
224125,1
116847,1
114222,1
14135,1
219704,1
8923,1
6012,1
211211,1
210551,1
6760,1
180018,1
210566,1
4956,1
19015,1
14388,1
210768,1
116787,1
115476,1
206944,1
24288,1
1301,1
49772,1
115356,1
115313,1
114418,1
191250,1
115486,1
19203,1
117786,1
53307,1
13881,1
10803,1
202471,1
117000,1
206928,1
19709,1
223163,1
117007,1
117005,1
116687,1
6554,1
30198,1
211032,1
117004,1
209916,1
24089,1
115513,1
9678,1
209100,1
117006,1
223869,1
216255,1
6150,1
114548,1
117003,1
204590,1
105446,1
210576,1
111245,1
206933,1
10114,1
115470,1
210702,1
115214,1
1519,1
206932,1
115316,1
180025,1
210989,1
209133,1
205613,1
24087,1
206935,1
115346,1
206941,1
33182,1
18238,1
210764,1
115400,1
209870,1
113930,1
140819,1
30371,1
183381,1
223069,1
219771,1
219769,1
206925,1
128369,1
219701,1
10660,1
206709,1
9393,1
115205,1
115218,1
7107,1
114206,1
216322,1
117141,1
211384,1
2761,1
223191,1
206942,1
116577,1
120082,1
116361,1
6115,1
117524,1
216071,1
206929,1
115240,1
105320,1
6000,1
179700,1
223213,1
6108,1
224126,1
215931,1
9734,1
115007,1
219869,1
191277,1
167559,1
11009,1
174112,1
167519,1
219868,1
116689,1
115646,1
9327,1
8163,1
11995,1
219867,1
19746,1
216024,1
19133,1
7318,1
10669,1
178195,1
10569,1
167448,1
167511,1
1173,1
10642,1
124344,1
124258,1
123407,1
123334,1
122841,1
122360,1
122041,1
210839,1
210672,1
6779,1
7861,1
173437,1
210523,1
115217,1
71273,1
115032,1
206946,1
206947,1
2487,1
10278,1
1891,1
195036,1
6349,1
143762,1
202607,1
1347,1
216036,1
202752,1
113782,1
115418,1
210564,1
181449,1
113601,1
216146,1
216076,1
202609,1
210838,1
167871,1
216155,1
113416,1
114136,1
223414,1
115561,1
114304,1
6606,1
178935,1
177723,1
178698,1
178696,1
178113,1
150172,1
178106,1
29497,1
71567,1
116699,1
116301,1
210535,1
195628,1
156197,1
211495,1
168259,1
144478,1
211499,1
167803,1
114204,1
211500,1
145900,1
211492,1
113474,1
5928,1
144210,1
209226,1
19624,1
116678,1
116813,1
211493,1
210421,1
210420,1
223218,1
116941,1
202514,1
211491,1
84154,1
5906,1
17205,1
15995,1
18831,1
114037,1
34660,1
11037,1
3680,1
1227,1
14905,1
114148,1
16748,1
4614,1
16208,1
18919,1
7801,1
4343,1
6763,1
115512,1
8476,1
14886,1
9944,1
6472,1
110791,1
15633,1
19105,1
182247,1
9552,1
4540,1
14631,1
209272,1
113623,1
19046,1
12916,1
18715,1
11006,1
148953,1
206930,1
10047,1
5467,1
18467,1
4039,1
116873,1
18393,1
13809,1
15073,1
1196,1
2563,1
12686,1
7143,1
1297,1
13782,1
11513,1
18599,1
34209,1
15039,1
18990,1
211504,1
16066,1
19545,1
8442,1
7446,1
216093,1
5052,1
6823,1
3599,1
12424,1
116878,1
12988,1
223862,1
116239,1
11757,1
19745,1
168268,1
6951,1
211503,1
12021,1
115288,1
1601,1
1121,1
19010,1
11882,1
14955,1
15979,1
7066,1
14822,1
113547,1
31509,1
195189,1
169664,1
216149,1
97762,1
116613,1
114093,1
216019,1
206473,1
202174,1
209286,1
223837,1
24208,1
121972,1
124729,1
168347,1
206342,1
6427,1
198672,1
113609,1
168414,1
24397,1
168477,1
168484,1
168539,1
209279,1
6364,1
199124,1
15150,1
6290,1
114383,1
14958,1
126272,1
113434,1
210579,1
199460,1
126043,1
168647,1
114985,1
210529,1
125630,1
125600,1
210575,1
206700,1
126395,1
211501,1
125268,1
125177,1
210534,1
4733,1
125181,1
114220,1
219632,1
137988,1
123743,1
123707,1
168372,1
116701,1
116744,1
173600,1
123460,1
200339,1
122461,1
168354,1
202505,1
121789,1
116474,1
121749,1
163327,1
125650,1
175497,1
17287,1
205942,1
124794,1
116746,1
202192,1
180569,1
122706,1
216365,1
4645,1
12033,1
5109,1
1030,1
1932,1
115154,1
11697,1
113496,1
7966,1
4277,1
40423,1
2334,1
209269,1
13078,1
1195,1
7598,1
36314,1
23987,1
210818,1
206711,1
122785,1
216112,1
211605,1
12082,1
163056,1
14873,1
4440,1
14183,1
8025,1
124551,1
3765,1
2377,1
113519,1
15662,1
11698,1
115503,1
114593,1
11252,1
14661,1
13880,1
10266,1
10450,1
9525,1
10041,1
206211,1
11853,1
222562,1
73518,1
14106,1
19168,1
3842,1
15701,1
18486,1
11596,1
210448,1
2026,1
13756,1
211607,1
33104,1
10525,1
175760,1
16404,1
14890,1
15051,1
222656,1
173781,1
71577,1
14320,1
6174,1
66031,1
15230,1
198820,1
1434,1
17191,1
2923,1
7269,1
7483,1
1191,1
16545,1
4715,1
173904,1
115081,1
11916,1
216041,1
180734,1
16074,1
210572,1
1849,1
211606,1
4755,1
211610,1
110296,1
11804,1
16552,1
12069,1
15203,1
9644,1
18972,1
14002,1
18229,1
14895,1
17608,1
15664,1
15466,1
17241,1
14735,1
4364,1
14679,1
15647,1
1539,1
115787,1
12131,1
15552,1
1680,1
5905,1
211028,1
1845,1
8389,1
16087,1
2414,1
18999,1
2187,1
19573,1
12915,1
14526,1
16184,1
211611,1
5343,1
7272,1
16735,1
1728,1
15710,1
117166,1
2229,1
44368,1
172480,1
10430,1
13866,1
7817,1
2427,1
206282,1
14182,1
117008,1
173559,1
222449,1
6981,1
8537,1
14196,1
15939,1
14481,1
2589,1
14774,1
18235,1
206954,1
4916,1
13121,1
14994,1
113743,1
115920,1
15164,1
122855,1
14749,1
115478,1
6604,1
2342,1
15175,1
209135,1
113586,1
110460,1
17158,1
202487,1
210559,1
18563,1
151493,1
114224,1
116950,1
14927,1
13890,1
153583,1
18150,1
1222,1
14620,1
15822,1
115546,1
6683,1
5189,1
110972,1
210555,1
19426,1
211374,1
5326,1
10613,1
10304,1
14793,1
3503,1
210609,1
40655,1
12964,1
15788,1
20997,1
4995,1
2700,1
2240,1
2685,1
40487,1
13991,1
114198,1
10254,1
1437,1
15398,1
19258,1
110969,1
10103,1
7323,1
14889,1
10210,1
13682,1
14795,1
18980,1
2722,1
16527,1
6882,1
17784,1
9621,1
15147,1
1373,1
4851,1
5024,1
19163,1
13019,1
5782,1
3341,1
1518,1
206904,1
30361,1
13754,1
19053,1
2713,1
8065,1
14830,1
17298,1
16962,1
35901,1
15649,1
202694,1
110270,1
6188,1
14781,1
11055,1
15959,1
12660,1
6356,1
5331,1
7796,1
14589,1
115475,1
116467,1
2712,1
14951,1
211034,1
115444,1
211027,1
16804,1
19108,1
206931,1
9861,1
14934,1
18420,1
9213,1
211609,1
193729,1
8378,1
2698,1
1451,1
18590,1
1704,1
20365,1
12160,1
11275,1
14917,1
209292,1
211092,1
5851,1
114933,1
116951,1
14157,1
19407,1
181779,1
3251,1
7021,1
16168,1
15198,1
9506,1
8454,1
116266,1
114414,1
193723,1
18829,1
220209,1
19506,1
10961,1
13860,1
3112,1
10124,1
8200,1
6454,1
15018,1
14146,1
2276,1
5276,1
15814,1
4351,1
163287,1
1834,1
13786,1
110097,1
115221,1
6710,1
19237,1
9987,1
13357,1
2695,1
14573,1
14164,1
15135,1
4011,1
223212,1
14130,1
15070,1
12750,1
209291,1
4769,1
1549,1
3093,1
13949,1
168774,1
223171,1
15080,1
182200,1
15315,1
8613,1
8460,1
4425,1
8441,1
6977,1
13669,1
14335,1
19135,1
5634,1
8731,1
14355,1
174199,1
5323,1
163407,1
211214,1
211602,1
15713,1
6105,1
40680,1
12682,1
206675,1
15101,1
13738,1
15850,1
7072,1
12491,1
168779,1
1328,1
10354,1
15732,1
172294,1
2388,1
172333,1
18208,1
2149,1
13455,1
16756,1
6702,1
11060,1
216079,1
9326,1
206916,1
15047,1
116533,1
4847,1
216054,1
15581,1
14801,1
17605,1
14233,1
16587,1
14569,1
19363,1
186600,1
17304,1
15989,1
5061,1
5975,1
6624,1
18455,1
116507,1
19193,1
2675,1
7086,1
13427,1
1529,1
116446,1
45550,1
4394,1
9428,1
172533,1
9474,1
174053,1
8418,1
5857,1
7832,1
115658,1
16755,1
4919,1
15297,1
220459,1
19497,1
40440,1
5625,1
5144,1
9919,1
2797,1
16003,1
223261,1
14169,1
114949,1
181682,1
110094,1
2347,1
2776,1
5608,1
14109,1
9636,1
34251,1
4674,1
223416,1
5908,1
15692,1
209977,1
13960,1
209976,1
5046,1
16190,1
13582,1
6749,1
16311,1
153635,1
153532,1
16850,1
18445,1
5923,1
9319,1
102650,1
114073,1
114492,1
2166,1
14076,1
193859,1
13632,1
2907,1
11784,1
14924,1
19348,1
18565,1
14962,1
5251,1
5225,1
2429,1
8569,1
1655,1
15544,1
3346,1
116260,1
5151,1
215909,1
13971,1
191295,1
13875,1
9977,1
1686,1
6211,1
220238,1
9242,1
15530,1
10992,1
10139,1
115292,1
12261,1
19146,1
15200,1
18602,1
10762,1
13700,1
40888,1
10947,1
9183,1
9478,1
15631,1
4716,1
5047,1
15486,1
15823,1
116153,1
15648,1
11093,1
14773,1
6106,1
8450,1
14000,1
4348,1
1700,1
4797,1
5861,1
2226,1
12878,1
11693,1
6664,1
4924,1
16715,1
12963,1
2674,1
153667,1
114520,1
9910,1
8913,1
14776,1
16079,1
6333,1
6365,1
117787,1
11944,1
2473,1
5809,1
71292,1
16230,1
14815,1
7915,1
4420,1
6745,1
6942,1
210769,1
156139,1
10095,1
17170,1
15535,1
15950,1
18222,1
18201,1
42702,1
11943,1
5942,1
10697,1
8277,1
71025,1
220488,1
3907,1
223308,1
8263,1
216035,1
3074,1
216360,1
137267,1
4964,1
12977,1
6314,1
11975,1
16963,1
12344,1
5027,1
209285,1
13896,1
12320,1
4444,1
14912,1
6859,1
1015,1
9860,1
9466,1
15389,1
6313,1
6573,1
19823,1
9714,1
210770,1
14511,1
73532,1
6682,1
6523,1
5400,1
182196,1
18888,1
13673,1
15816,1
1698,1
7002,1
5361,1
9698,1
210766,1
2465,1
16496,1
117612,1
114961,1
9465,1
14100,1
6393,1
1324,1
7154,1
12481,1
116527,1
12594,1
13825,1
12331,1
15294,1
2639,1
10682,1
8595,1
15947,1
150875,1
117606,1
1710,1
151785,1
115277,1
1300,1
14960,1
14711,1
16668,1
16746,1
11845,1
11802,1
114909,1
17886,1
12313,1
16342,1
19529,1
115605,1
202160,1
19808,1
12388,1
2042,1
113598,1
7193,1
14648,1
116061,1
14514,1
201830,1
16639,1
11722,1
12861,1
16565,1
177228,1
215908,1
11881,1
16285,1
210550,1
16126,1
13369,1
11669,1
12358,1
3356,1
71165,1
12067,1
14723,1
2182,1
114901,1
10160,1
11243,1
3290,1
231113,1
12955,1
9922,1
19480,1
71115,1
195211,1
14097,1
191431,1
5357,1
14327,1
20363,1
15626,1
7828,1
147474,1
8076,1
16522,1
18172,1
13691,1
223456,1
209278,1
14820,1
210765,1
191994,1
18608,1
11730,1
14572,1
10349,1
3230,1
16938,1
8157,1
15204,1
8469,1
2827,1
7239,1
5303,1
202172,1
9500,1
18394,1
2877,1
12675,1
11296,1
10175,1
15683,1
15458,1
115139,1
5437,1
13168,1
19747,1
10614,1
125386,1
4776,1
124170,1
14493,1
147432,1
30359,1
14973,1
14007,1
202181,1
17208,1
19286,1
137590,1
65804,1
15861,1
11079,1
16216,1
2389,1
216297,1
2735,1
70470,1
1335,1
113200,1
9628,1
18995,1
1914,1
4622,1
114202,1
4434,1
13417,1
19284,1
5023,1
18206,1
206346,1
6560,1
20775,1
216037,1
5218,1
12756,1
6919,1
10442,1
3342,1
1847,1
188073,1
116915,1
14086,1
116187,1
30387,1
6721,1
223418,1
4270,1
5241,1
13030,1
14305,1
9493,1
1081,1
223311,1
5248,1
17223,1
14575,1
7047,1
11850,1
117532,1
14733,1
5557,1
188722,1
111137,1
18231,1
6451,1
8452,1
121527,1
18417,1
9320,1
19140,1
11689,1
19230,1
114518,1
15862,1
7064,1
210563,1
188016,1
14005,1
123734,1
116206,1
182190,1
4678,1
201842,1
19429,1
8603,1
12269,1
53035,1
9359,1
15282,1
8578,1
2679,1
5503,1
6607,1
113202,1
1317,1
15815,1
6852,1
14600,1
16753,1
7225,1
9996,1
9274,1
12209,1
4212,1
223206,1
2730,1
4574,1
14536,1
210644,1
14884,1
18581,1
1836,1
177170,1
13397,1
114793,1
181821,1
12528,1
2789,1
15476,1
4819,1
1429,1
181424,1
15433,1
14339,1
19035,1
2079,1
17932,1
5901,1
14231,1
10214,1
34243,1
4174,1
6345,1
136329,1
4513,1
196560,1
105037,1
5574,1
6110,1
7718,1
5974,1
2747,1
14586,1
1607,1
1672,1
14946,1
216228,1
14174,1
40862,1
168481,1
222460,1
6990,1
3117,1
210573,1
69579,1
5917,1
10198,1
3201,1
14635,1
182127,1
10123,1
5003,1
15066,1
13564,1
1903,1
15634,1
7531,1
17587,1
3171,1
14022,1
181184,1
53042,1
3057,1
16818,1
17041,1
206959,1
7137,1
5309,1
7449,1
105319,1
186050,1
16695,1
186374,1
17174,1
18351,1
173500,1
4802,1
4367,1
16869,1
2873,1
194999,1
165607,1
5432,1
4340,1
19032,1
14850,1
7230,1
210834,1
18376,1
13017,1
15600,1
18378,1
40517,1
7654,1
2775,1
1696,1
18395,1
8900,1
216215,1
9998,1
4642,1
12312,1
216280,1
13707,1
18670,1
12586,1
5626,1
8252,1
15179,1
1510,1
13982,1
4854,1
18407,1
18682,1
223158,1
1839,1
2714,1
19107,1
14580,1
14543,1
10250,1
147383,1
17130,1
18786,1
14754,1
1050,1
2385,1
7008,1
124750,1
2590,1
8059,1
13170,1
12693,1
17652,1
13909,1
1270,1
1767,1
6641,1
4901,1
5595,1
3551,1
216148,1
110425,1
211057,1
18924,1
16444,1
5871,1
16231,1
182167,1
13330,1
223432,1
12189,1
8621,1
1867,1
157645,1
5694,1
12856,1
12482,1
8042,1
7178,1
155862,1
110988,1
34246,1
4506,1
5169,1
220026,1
2630,1
14567,1
188937,1
17038,1
210832,1
211615,1
53046,1
12877,1
18327,1
6679,1
15915,1
4080,1
19482,1
3325,1
19400,1
2961,1
180421,1
187738,1
4777,1
1248,1
73578,1
8448,1
1565,1
19178,1
15176,1
8386,1
7203,1
7851,1
16487,1
18822,1
2744,1
71506,1
4219,1
7196,1
14474,1
11588,1
210567,1
12039,1
15986,1
16317,1
2516,1
6718,1
2855,1
18405,1
17278,1
9286,1
12391,1
14645,1
15421,1
18776,1
190709,1
18408,1
3655,1
1851,1
11520,1
6035,1
10369,1
113569,1
2994,1
5055,1
2292,1
17295,1
19003,1
6220,1
8564,1
2374,1
180447,1
4840,1
9468,1
193382,1
42547,1
5579,1
1238,1
16736,1
15474,1
4753,1
7062,1
9276,1
16332,1
1206,1
210833,1
18180,1
114924,1
10257,1
196973,1
223226,1
12953,1
115785,1
15856,1
4363,1
15931,1
6969,1
12415,1
115598,1
6507,1
6984,1
10244,1
173463,1
9416,1
13072,1
4684,1
5999,1
16499,1
4344,1
223701,1
3889,1
12790,1
12146,1
3665,1
173527,1
13585,1
223698,1
1041,1
16881,1
10117,1
4183,1
7026,1
8028,1
115347,1
2869,1
5018,1
7168,1
14409,1
15690,1
2159,1
19760,1
145151,1
174051,1
1559,1
14322,1
117324,1
2718,1
2222,1
11983,1
10741,1
7253,1
19113,1
2638,1
11828,1
114651,1
4484,1
18926,1
125395,1
13631,1
14584,1
1356,1
11225,1
10246,1
2609,1
18448,1
18635,1
5091,1
125555,1
13169,1
6536,1
5281,1
6137,1
4789,1
216092,1
205377,1
11041,1
126125,1
7576,1
19561,1
12908,1
108842,1
2738,1
13988,1
12759,1
15541,1
113605,1
2840,1
2689,1
211538,1
117574,1
16647,1
116220,1
7006,1
200703,1
216015,1
6621,1
16025,1
188445,1
2774,1
216174,1
2378,1
17949,1
40937,1
172483,1
173857,1
211540,1
4774,1
174020,1
6212,1
7060,1
4354,1
113410,1
15914,1
216077,1
9827,1
18791,1
3206,1
4356,1
113593,1
12776,1
43264,1
125672,1
1756,1
5805,1
1042,1
6474,1
2595,1
17879,1
1515,1
14705,1
7234,1
17125,1
11957,1
114437,1
1609,1
6640,1
6694,1
13699,1
216049,1
16305,1
18142,1
124928,1
2394,1
147453,1
9818,1
13914,1
6740,1
125584,1
4073,1
4410,1
125585,1
3595,1
14473,1
7133,1
7876,1
14684,1
18374,1
2558,1
3366,1
12371,1
222561,1
7274,1
188392,1
7355,1
3920,1
6727,1
8168,1
15134,1
13037,1
18251,1
19000,1
9226,1
15635,1
8298,1
3688,1
4031,1
14090,1
14075,1
114655,1
16610,1
12289,1
115324,1
110369,1
220279,1
15792,1
14143,1
5334,1
211617,1
11925,1
19533,1
1722,1
8655,1
188164,1
188217,1
188201,1
162924,1
19290,1
6800,1
10093,1
10700,1
188252,1
4152,1
114409,1
12380,1
113604,1
216048,1
11273,1
7033,1
4681,1
172487,1
6887,1
13625,1
113316,1
71119,1
18835,1
7770,1
13442,1
1400,1
18344,1
13835,1
18716,1
1746,1
180374,1
12323,1
6915,1
2972,1
69929,1
188165,1
2765,1
2616,1
2448,1
15895,1
15347,1
18658,1
216384,1
12962,1
11751,1
2233,1
4929,1
13431,1
9221,1
15632,1
10829,1
9842,1
8806,1
16515,1
8464,1
10773,1
14521,1
222771,1
173413,1
114307,1
10119,1
1031,1
9075,1
4927,1
1019,1
15994,1
15500,1
211542,1
16598,1
5915,1
16177,1
13808,1
222513,1
1469,1
211544,1
7213,1
172479,1
5597,1
12343,1
16065,1
147356,1
1337,1
115884,1
222896,1
2602,1
11927,1
2005,1
5640,1
2474,1
222743,1
173666,1
173713,1
125624,1
192243,1
10245,1
4767,1
167186,1
4841,1
188068,1
15352,1
175766,1
1821,1
10965,1
17189,1
8064,1
162899,1
6302,1
6511,1
5632,1
16108,1
7756,1
6550,1
163226,1
6167,1
6112,1
125966,1
222322,1
10273,1
2600,1
10334,1
186443,1
13989,1
7470,1
10382,1
9559,1
17303,1
9533,1
114063,1
139651,1
124984,1
16014,1
10248,1
11852,1
10454,1
12534,1
1782,1
11448,1
19782,1
173387,1
13644,1
9885,1
1531,1
11752,1
14508,1
2811,1
14091,1
6960,1
6562,1
6383,1
202575,1
15988,1
18825,1
14913,1
19946,1
53142,1
2732,1
10145,1
17599,1
14092,1
30282,1
12200,1
15993,1
9472,1
30407,1
4852,1
5927,1
14991,1
3220,1
200967,1
5044,1
8972,1
6361,1
19768,1
17271,1
14710,1
5596,1
5570,1
191645,1
173468,1
16349,1
10683,1
223555,1
19566,1
4399,1
13557,1
7844,1
5092,1
188196,1
12027,1
219767,1
1673,1
174226,1
71501,1
6057,1
125195,1
2201,1
4389,1
2498,1
124175,1
10355,1
9762,1
164519,1
11823,1
223771,1
8631,1
188100,1
202570,1
2013,1
12542,1
40738,1
10622,1
12233,1
6783,1
216039,1
6477,1
1522,1
4758,1
11211,1
10194,1
7571,1
15644,1
15805,1
19855,1
1874,1
211618,1
3499,1
16493,1
6822,1
3820,1
42843,1
146028,1
6082,1
6146,1
12347,1
15572,1
12778,1
10687,1
7859,1
11868,1
10381,1
14611,1
4412,1
133830,1
5416,1
5262,1
11799,1
15874,1
1402,1
114079,1
15397,1
188127,1
18447,1
7512,1
5645,1
173442,1
1148,1
6217,1
16129,1
2938,1
7175,1
4366,1
8411,1
8159,1
13218,1
4955,1
8294,1
11136,1
7932,1
18314,1
12072,1
13694,1
14351,1
4533,1
12689,1
7151,1
1269,1
16469,1
1230,1
14390,1
4465,1
146073,1
2806,1
156293,1
16099,1
16535,1
223843,1
187997,1
188852,1
12562,1
12025,1
13771,1
115441,1
6636,1
6930,1
173512,1
8033,1
1568,1
2836,1
9346,1
9856,1
5393,1
14840,1
30295,1
110267,1
17077,1
5238,1
173435,1
13844,1
2520,1
8098,1
7521,1
14999,1
6895,1
6663,1
5477,1
17628,1
15133,1
206949,1
3489,1
19259,1
7433,1
14777,1
211999,1
5468,1
16375,1
9241,1
223812,1
16878,1
17074,1
8312,1
1303,1
15813,1
15026,1
14704,1
198675,1
5448,1
215900,1
15058,1
2422,1
5000,1
6889,1
124594,1
188003,1
173944,1
3755,1
181764,1
1422,1
15493,1
10606,1
1687,1
200866,1
5298,1
19416,1
5719,1
1224,1
210486,1
18606,1
2676,1
14896,1
211675,1
132,1
13975,1
71132,1
13152,1
13618,1
15323,1
5627,1
16446,1
220062,1
71421,1
2767,1
6668,1
2011,1
6648,1
8070,1
5284,1
188062,1
156333,1
215932,1
110243,1
223953,1
114114,1
19584,1
187906,1
5564,1
222581,1
19455,1
17952,1
14721,1
11063,1
14009,1
11317,1
9934,1
216173,1
12103,1
11477,1
3255,1
9256,1
17888,1
14018,1
36140,1
18423,1
16280,1
110229,1
1969,1
176019,1
8169,1
10786,1
1217,1
18230,1
12370,1
17872,1
19080,1
5350,1
11839,1
1095,1
188456,1
223222,1
10553,1
10739,1
19187,1
18143,1
14682,1
165438,1
13704,1
13921,1
11898,1
6148,1
9398,1
114649,1
188170,1
19002,1
18575,1
14950,1
2471,1
12253,1
113643,1
2418,1
15718,1
18596,1
12677,1
5216,1
216214,1
17939,1
15394,1
192225,1
8286,1
192055,1
8125,1
71090,1
2141,1
4913,1
174009,1
173145,1
192056,1
16495,1
16131,1
222584,1
147278,1
4030,1
7099,1
188422,1
192304,1
114853,1
2790,1
192311,1
121526,1
4526,1
216013,1
19543,1
199744,1
15639,1
2752,1
146244,1
9515,1
7967,1
1619,1
188257,1
5220,1
16509,1
5330,1
12497,1
18442,1
6758,1
9205,1
164039,1
5030,1
115791,1
18439,1
19247,1
11454,1
1803,1
223440,1
200734,1
5340,1
8547,1
4218,1
6669,1
15643,1
196007,1
6447,1
4133,1
6067,1
13903,1
18561,1
3063,1
17073,1
191081,1
11935,1
19111,1
9666,1
5474,1
2608,1
13683,1
8024,1
12678,1
18383,1
7474,1
71311,1
2581,1
1318,1
11038,1
2033,1
18612,1
17815,1
9215,1
222536,1
8856,1
15460,1
10370,1
16510,1
192123,1
30305,1
6691,1
5497,1
14058,1
223200,1
2839,1
223409,1
8359,1
7320,1
10653,1
194759,1
14207,1
223446,1
6398,1
17299,1
6544,1
219657,1
116515,1
223767,1
7216,1
8583,1
188224,1
11780,1
5864,1
223276,1
202127,1
5294,1
211536,1
174136,1
7061,1
173839,1
53152,1
216340,1
7453,1
30345,1
13716,1
189005,1
1187,1
174118,1
194811,1
223247,1
8050,1
15733,1
11646,1
3448,1
4305,1
12652,1
4346,1
6757,1
5893,1
11739,1
6958,1
7879,1
17876,1
15471,1
3404,1
4068,1
5039,1
222569,1
14261,1
19505,1
17297,1
7575,1
15361,1
6673,1
1709,1
11732,1
15423,1
12315,1
5681,1
8915,1
13382,1
110973,1
8997,1
11759,1
1108,1
222866,1
172560,1
201868,1
16861,1
1662,1
6053,1
12928,1
113432,1
15341,1
19048,1
14083,1
14332,1
2261,1
3482,1
114223,1
11445,1
15820,1
10203,1
1314,1
5670,1
15625,1
2579,1
14210,1
3685,1
14519,1
140357,1
17582,1
117550,1
7568,1
17033,1
223635,1
14593,1
10766,1
6056,1
173616,1
173700,1
13319,1
7073,1
14814,1
9261,1
7201,1
222777,1
7501,1
115826,1
200867,1
13009,1
10038,1
9952,1
173895,1
11678,1
144218,1
222799,1
2737,1
222540,1
1406,1
114753,1
6935,1
2254,1
11743,1
18213,1
6622,1
2746,1
6216,1
114570,1
126624,1
10418,1
7284,1
18157,1
16013,1
18576,1
12122,1
1320,1
7229,1
3229,1
2329,1
116559,1
13080,1
223884,1
11723,1
5691,1
6933,1
12328,1
2741,1
9542,1
3115,1
6199,1
15259,1
7852,1
117813,1
15250,1
14614,1
18415,1
6582,1
5643,1
5862,1
222337,1
4548,1
5353,1
11879,1
4494,1
19296,1
14449,1
115737,1
13908,1
195123,1
4265,1
7562,1
16614,1
5674,1
1345,1
13717,1
12392,1
13762,1
2390,1
14918,1
3408,1
16485,1
12765,1
17572,1
2650,1
4406,1
12742,1
14687,1
10277,1
4461,1
113444,1
8361,1
189450,1
2942,1
4811,1
1252,1
13322,1
15728,1
9889,1
5971,1
223874,1
115948,1
15655,1
1740,1
162974,1
200727,1
223870,1
202602,1
1717,1
6136,1
9995,1
14925,1
4310,1
1984,1
8805,1
205913,1
11989,1
19196,1
162987,1
6795,1
11681,1
2004,1
2438,1
14163,1
10435,1
13739,1
18429,1
13676,1
4981,1
1180,1
18974,1
13647,1
12518,1
10805,1
7330,1
11727,1
7053,1
9441,1
12156,1
5384,1
2323,1
114226,1
19511,1
202673,1
9339,1
113999,1
8266,1
17155,1
15606,1
14448,1
5659,1
8254,1
7937,1
8511,1
14782,1
10599,1
13992,1
14520,1
14281,1
115707,1
40480,1
117254,1
18483,1
5768,1
173001,1
10153,1
15022,1
16799,1
116702,1
9543,1
15762,1
11729,1
12298,1
9065,1
14626,1
13887,1
18451,1
116483,1
16058,1
116605,1
117372,1
40837,1
3065,1
147365,1
19478,1
10390,1
206444,1
202584,1
5191,1
202585,1
11005,1
202571,1
3847,1
114416,1
1122,1
5649,1
9456,1
